"year","institution","oa_type","value","pc"
2017,"University of Adelaide","hybrid",693,13.4824902723735
2017,"University of Adelaide","green",658,12.8015564202335
2017,"University of Adelaide","bronze",239,4.64980544747082
2017,"University of Adelaide","diamond",89,1.73151750972763
2017,"Monash University","closed",5175,51.2376237623762
2017,"Monash University","gold",1677,16.6039603960396
2017,"Monash University","hybrid",1377,13.6336633663366
2017,"Monash University","green",1327,13.1386138613861
2017,"Monash University","bronze",399,3.95049504950495
2017,"Monash University","diamond",145,1.43564356435644
2017,"UNSW Sydney","closed",5446,56.4060072501295
2017,"UNSW Sydney","gold",1276,13.2159502848265
2017,"UNSW Sydney","hybrid",1266,13.1123770067323
2017,"UNSW Sydney","green",1139,11.7969963749353
2017,"UNSW Sydney","bronze",398,4.12221646815122
2017,"UNSW Sydney","diamond",130,1.34645261522527
2018,"University of Melbourne","closed",5313,43.3431228585414
2018,"University of Melbourne","gold",2109,17.2050905531082
2018,"University of Melbourne","hybrid",1995,16.2750856583456
2018,"University of Melbourne","green",1927,15.7203458965573
2018,"University of Melbourne","bronze",727,5.93082068852994
2018,"University of Melbourne","diamond",187,1.5255343449176
2018,"Australian National University","closed",2342,42.4814075820787
2018,"Australian National University","gold",1302,23.6169054961001
2018,"Australian National University","hybrid",869,15.7627426083802
2018,"Australian National University","green",616,11.1735896970796
2018,"Australian National University","bronze",264,4.78868129874841
2018,"Australian National University","diamond",120,2.17667331761291
2018,"University of Sydney","closed",6136,49.6882338650903
2018,"University of Sydney","gold",2074,16.7948821766945
2018,"University of Sydney","hybrid",1898,15.3696655599644
2018,"University of Sydney","green",1513,12.2520042108673
2018,"University of Sydney","bronze",556,4.50238885739736
2018,"University of Sydney","diamond",172,1.39282532998623
2018,"University of Queensland","closed",5193,50.7079386778635
2018,"University of Queensland","gold",1683,16.4339419978518
2018,"University of Queensland","hybrid",1394,13.6119519578166
2018,"University of Queensland","green",1327,12.9577189727566
2018,"University of Queensland","bronze",484,4.72610096670247
2018,"University of Queensland","diamond",160,1.56234742700908
2018,"University of Western Australia","closed",2630,45.3917846047635
2018,"University of Western Australia","gold",960,16.5688643424232
2018,"University of Western Australia","hybrid",948,16.3617535381429
2018,"University of Western Australia","green",887,15.3089402830514
2018,"University of Western Australia","bronze",292,5.03969623748706
2018,"University of Western Australia","diamond",77,1.32896099413186
2018,"University of Adelaide","closed",2630,50.5186323472916
2018,"University of Adelaide","gold",823,15.8086822896658
2018,"University of Adelaide","hybrid",790,15.1747983096427
2018,"University of Adelaide","green",628,12.0630042258932
2018,"University of Adelaide","bronze",235,4.51402228198233
2018,"University of Adelaide","diamond",100,1.9208605455244
2018,"Monash University","closed",5148,49.009900990099
2018,"Monash University","gold",1719,16.3651942117289
2018,"Monash University","hybrid",1543,14.6896420411272
2018,"Monash University","green",1448,13.7852246763138
2018,"Monash University","bronze",495,4.71249047981721
2018,"Monash University","diamond",151,1.43754760091394
2018,"UNSW Sydney","closed",5283,52.2551928783383
2018,"UNSW Sydney","gold",1469,14.5301681503462
2018,"UNSW Sydney","hybrid",1393,13.7784371909001
2018,"UNSW Sydney","green",1341,13.2640949554896
2018,"UNSW Sydney","bronze",459,4.54005934718101
2018,"UNSW Sydney","diamond",165,1.63204747774481
2019,"University of Melbourne","closed",5693,41.6428937166264
2019,"University of Melbourne","gold",2485,18.1771633384537
2019,"University of Melbourne","hybrid",2457,17.9723502304147
2019,"University of Melbourne","green",2015,14.7392290249433
2019,"University of Melbourne","bronze",812,5.93958013312852
2019,"University of Melbourne","diamond",209,1.52878355643333
2019,"Australian National University","closed",2463,42.9468177855275
2019,"Australian National University","gold",1224,21.3426329555362
2019,"Australian National University","hybrid",887,15.4664341761116
2019,"Australian National University","green",713,12.4324324324324
2019,"Australian National University","bronze",336,5.85876198779425
2019,"Australian National University","diamond",112,1.95292066259808
2019,"University of Sydney","closed",6844,50.120834859026
2019,"University of Sydney","gold",2374,17.3855730501648
2019,"University of Sydney","hybrid",1867,13.6726473819114
2019,"University of Sydney","green",1729,12.6620285609667
2019,"University of Sydney","bronze",637,4.66495789088246
2019,"University of Sydney","diamond",204,1.4939582570487
2019,"University of Queensland","closed",5533,50.9578191195432
2019,"University of Queensland","gold",1924,17.7196537115491
2019,"University of Queensland","hybrid",1381,12.7187327316265
2019,"University of Queensland","green",1310,12.0648369865537
2019,"University of Queensland","bronze",523,4.8167249953951
2019,"University of Queensland","diamond",187,1.72223245533247
2019,"University of Western Australia","closed",2820,45.74951330305
2019,"University of Western Australia","gold",1072,17.3913043478261
2019,"University of Western Australia","hybrid",981,15.914990266061
2019,"University of Western Australia","green",901,14.6171317326411
2019,"University of Western Australia","bronze",305,4.94808565866321
2019,"University of Western Australia","diamond",85,1.3789746917586
2019,"University of Adelaide","closed",2793,50.7356948228883
2019,"University of Adelaide","gold",941,17.0935513169846
2019,"University of Adelaide","hybrid",726,13.1880108991826
2019,"University of Adelaide","green",695,12.6248864668483
2019,"University of Adelaide","bronze",270,4.90463215258856
2019,"University of Adelaide","diamond",80,1.45322434150772
2019,"Monash University","closed",5412,47.2333740617909
2019,"Monash University","gold",1919,16.7481235817769
2019,"Monash University","hybrid",1765,15.4040844824577
2019,"Monash University","green",1628,14.2084133356607
2019,"Monash University","bronze",555,4.84377727352068
2019,"Monash University","diamond",179,1.56222726479316
2019,"UNSW Sydney","closed",5649,51.149945671858
2019,"UNSW Sydney","gold",1812,16.4070988772184
2019,"UNSW Sydney","hybrid",1499,13.5729808040565
2019,"UNSW Sydney","green",1402,12.6946758420862
2019,"UNSW Sydney","bronze",500,4.52734516479536
2019,"UNSW Sydney","diamond",182,1.64795363998551
2020,"University of Melbourne","closed",5348,37.5298245614035
2020,"University of Melbourne","gold",2898,20.3368421052632
2020,"University of Melbourne","hybrid",2702,18.9614035087719
2020,"University of Melbourne","green",1944,13.6421052631579
2020,"University of Melbourne","bronze",1087,7.6280701754386
2020,"University of Melbourne","diamond",271,1.90175438596491
2020,"Australian National University","closed",2588,42.6710634789777
2020,"Australian National University","gold",1235,20.3627370156636
2020,"Australian National University","hybrid",893,14.7238252267106
2020,"Australian National University","green",825,13.6026380873866
2020,"Australian National University","bronze",396,6.52926628194559
2020,"Australian National University","diamond",128,2.11046990931575
2020,"University of Sydney","closed",6435,46.218487394958
2020,"University of Sydney","gold",2637,18.939883645766
2020,"University of Sydney","hybrid",2000,14.3647202470732
2020,"University of Sydney","green",1742,12.5116713352007
2020,"University of Sydney","bronze",870,6.24865330747684
2020,"University of Sydney","diamond",239,1.71658406952525
2020,"University of Queensland","closed",5417,46.6580534022394
2020,"University of Queensland","gold",2245,19.3367786391042
2020,"University of Queensland","hybrid",1449,12.4806201550388
2020,"University of Queensland","green",1419,12.2222222222222
2020,"University of Queensland","bronze",834,7.18346253229974
2020,"University of Queensland","diamond",246,2.11886304909561
2020,"University of Western Australia","closed",2619,42.378640776699
2020,"University of Western Australia","gold",1239,20.0485436893204
2020,"University of Western Australia","hybrid",977,15.8090614886731
2020,"University of Western Australia","green",848,13.7216828478964
2020,"University of Western Australia","bronze",393,6.35922330097087
2020,"University of Western Australia","diamond",104,1.68284789644013
2020,"University of Adelaide","closed",2838,48.2242990654206
2020,"University of Adelaide","gold",1083,18.4027187765506
2020,"University of Adelaide","hybrid",738,12.5403568394223
2020,"University of Adelaide","green",735,12.4893797790994
2020,"University of Adelaide","bronze",383,6.50807136788445
2020,"University of Adelaide","diamond",108,1.83517417162277
2020,"Monash University","closed",5391,43.2040391088315
2020,"Monash University","gold",2202,17.6470588235294
2020,"Monash University","hybrid",1918,15.3710530533739
2020,"Monash University","green",1907,15.2828979003045
2020,"Monash University","bronze",855,6.8520596249399
2020,"Monash University","diamond",205,1.64289148902068
2020,"UNSW Sydney","closed",5527,46.5509980628316
